length,intervention,ppl,tokens,loss_start,loss_tokens,prefix_len
512,prefix:punctuation:plen10,14.445083694077178,128,394,128,10.0
512,prefix:random_words:plen10,14.382645421687899,128,394,128,10.0
512,prefix:instruction:plen10,14.376306431820213,128,394,128,10.0
512,prefix:whitespace:plen32,15.437685613746163,128,416,128,32.0
512,prefix:punctuation:plen32,14.470015465879394,128,416,128,32.0
512,prefix:random_words:plen32,14.3665171743096,128,416,128,32.0
512,prefix:instruction:plen32,14.238680337698867,128,416,128,32.0
512,prefix:whitespace:plen64,15.49741974530013,128,448,128,64.0
512,prefix:punctuation:plen64,14.465389861939613,128,448,128,64.0
512,prefix:random_words:plen64,14.339435346091305,128,448,128,64.0
512,prefix:instruction:plen64,14.231498824648096,128,448,128,64.0
512,prefix:whitespace:plen128,15.561391429352183,128,512,128,128.0
512,prefix:punctuation:plen128,14.465072574191275,128,512,128,128.0
512,prefix:random_words:plen128,14.319917107159222,128,512,128,128.0
512,prefix:instruction:plen128,14.183246759255235,128,512,128,128.0
512,prefix:whitespace:plen256,17.350428288679847,128,640,128,256.0
512,prefix:punctuation:plen256,14.460751945804061,128,640,128,256.0
512,prefix:random_words:plen256,14.24879693764438,128,640,128,256.0
512,prefix:instruction:plen256,14.134683119154696,128,640,128,256.0
512,sinkpos0:eos,14.299784466424512,128,384,128,
512,sinkpos1:eos,14.303746661696755,128,384,128,
512,sinkpos0:exclamation,14.409427514774853,128,384,128,
512,sinkpos1:exclamation,14.369055504781095,128,384,128,
512,baseline,6.066023366938429,128,384,128,
512,prefix:whitespace:plen10,6.194323531153069,128,394,128,10.0
512,prefix:punctuation:plen10,6.1218655558668,128,394,128,10.0
512,prefix:random_words:plen10,6.093903016856665,128,394,128,10.0
512,prefix:instruction:plen10,6.213441893230743,128,394,128,10.0
512,prefix:whitespace:plen32,6.7389131922007435,128,416,128,32.0
512,prefix:punctuation:plen32,6.124076468451381,128,416,128,32.0
512,prefix:random_words:plen32,6.126873916496934,128,416,128,32.0
512,prefix:instruction:plen32,6.116294008341068,128,416,128,32.0
512,prefix:whitespace:plen64,7.284761998647411,128,448,128,64.0
512,prefix:punctuation:plen64,6.14046015399713,128,448,128,64.0
512,prefix:random_words:plen64,6.115951331981149,128,448,128,64.0
512,prefix:instruction:plen64,6.239065026244095,128,448,128,64.0
512,prefix:whitespace:plen128,8.281743283961976,128,512,128,128.0
512,prefix:punctuation:plen128,6.177725431028849,128,512,128,128.0
512,prefix:random_words:plen128,6.162009158071091,128,512,128,128.0
512,prefix:instruction:plen128,6.153100143874486,128,512,128,128.0
512,prefix:whitespace:plen256,9.187061056781511,128,640,128,256.0
512,prefix:punctuation:plen256,6.202679225324382,128,640,128,256.0
512,prefix:random_words:plen256,6.171070843264783,128,640,128,256.0
512,prefix:instruction:plen256,6.236764274115869,128,640,128,256.0
512,sinkpos0:eos,6.0424152406912075,128,384,128,
512,sinkpos1:eos,6.063393203698452,128,384,128,
512,sinkpos0:exclamation,6.045957332410633,128,384,128,
512,sinkpos1:exclamation,6.074247991521564,128,384,128,
512,baseline,15.35052131035754,128,384,128,
512,prefix:whitespace:plen10,15.51815815034787,128,394,128,10.0
512,prefix:punctuation:plen10,15.297997378695522,128,394,128,10.0
512,prefix:random_words:plen10,15.306687778590868,128,394,128,10.0
512,prefix:instruction:plen10,15.338993455381042,128,394,128,10.0
512,prefix:whitespace:plen32,16.674175272668005,128,416,128,32.0
512,prefix:punctuation:plen32,15.281902903035455,128,416,128,32.0
512,prefix:random_words:plen32,15.288776069545419,128,416,128,32.0
512,prefix:instruction:plen32,15.352904057277435,128,416,128,32.0
512,prefix:whitespace:plen64,18.181523457650492,128,448,128,64.0
512,prefix:punctuation:plen64,15.288076220936597,128,448,128,64.0
512,prefix:random_words:plen64,15.263350594067068,128,448,128,64.0
512,prefix:instruction:plen64,15.364017444944555,128,448,128,64.0
512,prefix:whitespace:plen128,20.491349919491086,128,512,128,128.0
512,prefix:punctuation:plen128,15.270470267858421,128,512,128,128.0
512,prefix:random_words:plen128,15.23830890874823,128,512,128,128.0
512,prefix:instruction:plen128,15.372595078808265,128,512,128,128.0
512,prefix:whitespace:plen256,25.470494269026734,128,640,128,256.0
512,prefix:punctuation:plen256,15.24131014152179,128,640,128,256.0
512,prefix:random_words:plen256,15.21738212620003,128,640,128,256.0
512,prefix:instruction:plen256,15.383407295479419,128,640,128,256.0
512,sinkpos0:eos,15.322508794061621,128,384,128,
512,sinkpos1:eos,15.306877548502275,128,384,128,
512,sinkpos0:exclamation,15.32447432599445,128,384,128,
512,sinkpos1:exclamation,15.338452213978583,128,384,128,
512,baseline,10.419508902515636,128,384,128,
512,prefix:whitespace:plen10,10.958597077900393,128,394,128,10.0
512,prefix:punctuation:plen10,10.384099733644305,128,394,128,10.0
512,prefix:random_words:plen10,10.47361326384711,128,394,128,10.0
512,prefix:instruction:plen10,10.445795077266412,128,394,128,10.0
512,prefix:whitespace:plen32,11.512704516446295,128,416,128,32.0
512,prefix:punctuation:plen32,10.39986000549881,128,416,128,32.0
512,prefix:random_words:plen32,10.521248642800487,128,416,128,32.0
512,prefix:instruction:plen32,10.444378095030885,128,416,128,32.0
512,prefix:whitespace:plen64,11.97251449036108,128,448,128,64.0
512,prefix:punctuation:plen64,10.386875434097162,128,448,128,64.0
512,prefix:random_words:plen64,10.513071730101649,128,448,128,64.0
512,prefix:instruction:plen64,10.471585811664793,128,448,128,64.0
512,prefix:whitespace:plen128,12.844976055100476,128,512,128,128.0
512,prefix:punctuation:plen128,10.371295564342162,128,512,128,128.0
512,prefix:random_words:plen128,10.500964736068337,128,512,128,128.0
512,prefix:instruction:plen128,10.484141347947018,128,512,128,128.0
512,prefix:whitespace:plen256,13.942318386547795,128,640,128,256.0
512,prefix:punctuation:plen256,10.358418275890186,128,640,128,256.0
512,prefix:random_words:plen256,10.497828162359559,128,640,128,256.0
512,prefix:instruction:plen256,10.470295138356725,128,640,128,256.0
512,sinkpos0:eos,10.496651875947357,128,384,128,
512,sinkpos1:eos,10.489016728643396,128,384,128,
512,sinkpos0:exclamation,10.404172784508578,128,384,128,
512,sinkpos1:exclamation,10.462773953968407,128,384,128,
512,baseline,7.8354597534235175,128,384,128,
512,prefix:whitespace:plen10,8.07216001516023,128,394,128,10.0
512,prefix:punctuation:plen10,7.85537113862466,128,394,128,10.0
512,prefix:random_words:plen10,7.915458467301081,128,394,128,10.0
512,prefix:instruction:plen10,8.26210629140479,128,394,128,10.0
512,prefix:whitespace:plen32,8.977170502737797,128,416,128,32.0
512,prefix:punctuation:plen32,7.878629045082457,128,416,128,32.0
512,prefix:random_words:plen32,8.086273538230811,128,416,128,32.0
512,prefix:instruction:plen32,8.381573709065808,128,416,128,32.0
512,prefix:whitespace:plen64,9.635372293866952,128,448,128,64.0
512,prefix:punctuation:plen64,7.903122078123219,128,448,128,64.0
512,prefix:random_words:plen64,8.126456388316855,128,448,128,64.0
512,prefix:instruction:plen64,8.437544948058955,128,448,128,64.0
512,prefix:whitespace:plen128,10.577654051730823,128,512,128,128.0
512,prefix:punctuation:plen128,7.915630203668902,128,512,128,128.0
512,prefix:random_words:plen128,8.205901824380135,128,512,128,128.0
512,prefix:instruction:plen128,8.429238840752577,128,512,128,128.0
512,prefix:whitespace:plen256,12.407823935467677,128,640,128,256.0
512,prefix:punctuation:plen256,7.918954319295156,128,640,128,256.0
512,prefix:random_words:plen256,8.28328157903205,128,640,128,256.0
512,prefix:instruction:plen256,8.424804627939539,128,640,128,256.0
512,sinkpos0:eos,7.941398820986761,128,384,128,
512,sinkpos1:eos,7.932206120102058,128,384,128,
512,sinkpos0:exclamation,7.82540265524963,128,384,128,
512,sinkpos1:exclamation,7.823608037093669,128,384,128,
512,baseline,10.730360507412795,128,384,128,
512,prefix:whitespace:plen10,10.935196332869735,128,394,128,10.0
512,prefix:punctuation:plen10,10.7591391671169,128,394,128,10.0
512,prefix:random_words:plen10,10.637770018581662,128,394,128,10.0
512,prefix:instruction:plen10,10.686052641328237,128,394,128,10.0
512,prefix:whitespace:plen32,11.443812796628562,128,416,128,32.0
512,prefix:punctuation:plen32,10.762774639363752,128,416,128,32.0
512,prefix:random_words:plen32,10.634752318694918,128,416,128,32.0
512,prefix:instruction:plen32,10.75227437475841,128,416,128,32.0
512,prefix:whitespace:plen64,12.136269103127988,128,448,128,64.0
512,prefix:punctuation:plen64,10.7502698718001,128,448,128,64.0
512,prefix:random_words:plen64,10.608708945802121,128,448,128,64.0
512,prefix:instruction:plen64,10.725692593941075,128,448,128,64.0
512,prefix:whitespace:plen128,13.568874759122114,128,512,128,128.0
512,prefix:punctuation:plen128,10.760509059730502,128,512,128,128.0
512,prefix:random_words:plen128,10.601133828899393,128,512,128,128.0
512,prefix:instruction:plen128,10.743011162982548,128,512,128,128.0
512,prefix:whitespace:plen256,16.12676998622044,128,640,128,256.0
512,prefix:punctuation:plen256,10.755571595191249,128,640,128,256.0
512,prefix:random_words:plen256,10.567467924152215,128,640,128,256.0
512,prefix:instruction:plen256,10.703779310363739,128,640,128,256.0
512,sinkpos0:eos,10.760850277342719,128,384,128,
512,sinkpos1:eos,10.733402777879519,128,384,128,
512,sinkpos0:exclamation,10.714362495387949,128,384,128,
512,sinkpos1:exclamation,10.737318827323204,128,384,128,
512,baseline,10.128945970726967,128,384,128,
512,prefix:whitespace:plen10,10.58349135980867,128,394,128,10.0
512,prefix:punctuation:plen10,10.163809789404283,128,394,128,10.0
512,prefix:random_words:plen10,10.195015630975005,128,394,128,10.0
512,prefix:instruction:plen10,10.077794549845757,128,394,128,10.0
512,prefix:whitespace:plen32,10.82513501807927,128,416,128,32.0
512,prefix:punctuation:plen32,10.117932641936578,128,416,128,32.0
512,prefix:random_words:plen32,10.192446724715955,128,416,128,32.0
512,prefix:instruction:plen32,10.103683561088738,128,416,128,32.0
512,prefix:whitespace:plen64,11.292699188321292,128,448,128,64.0
512,prefix:punctuation:plen64,10.094165642026367,128,448,128,64.0
512,prefix:random_words:plen64,10.213848907669922,128,448,128,64.0
512,prefix:instruction:plen64,10.078025214897377,128,448,128,64.0
512,prefix:whitespace:plen128,12.640283759753697,128,512,128,128.0
512,prefix:punctuation:plen128,10.05332603202077,128,512,128,128.0
512,prefix:random_words:plen128,10.147071721288803,128,512,128,128.0
512,prefix:instruction:plen128,10.092242922500757,128,512,128,128.0
512,prefix:whitespace:plen256,15.570146075538789,128,640,128,256.0
512,prefix:punctuation:plen256,10.030311019462786,128,640,128,256.0
512,prefix:random_words:plen256,10.235083728532386,128,640,128,256.0
512,prefix:instruction:plen256,10.133702082024952,128,640,128,256.0
512,sinkpos0:eos,10.294602610917577,128,384,128,
512,sinkpos1:eos,10.262502255556871,128,384,128,
512,sinkpos0:exclamation,10.261327872578104,128,384,128,
512,sinkpos1:exclamation,10.146377420172179,128,384,128,
512,baseline,14.518796584828085,128,384,128,
512,prefix:whitespace:plen10,14.74349689837927,128,394,128,10.0
512,prefix:punctuation:plen10,14.5948376007504,128,394,128,10.0
512,prefix:random_words:plen10,14.47072616696057,128,394,128,10.0
512,prefix:instruction:plen10,14.518827738819178,128,394,128,10.0
512,prefix:whitespace:plen32,15.591305199816087,128,416,128,32.0
512,prefix:punctuation:plen32,14.584996903857187,128,416,128,32.0
512,prefix:random_words:plen32,14.532943908261641,128,416,128,32.0
512,prefix:instruction:plen32,14.599452386445549,128,416,128,32.0
512,prefix:whitespace:plen64,16.407457047245824,128,448,128,64.0
512,prefix:punctuation:plen64,14.570976081099117,128,448,128,64.0
512,prefix:random_words:plen64,14.564692985676757,128,448,128,64.0
512,prefix:instruction:plen64,14.65368946533754,128,448,128,64.0
512,prefix:whitespace:plen128,17.96918818340888,128,512,128,128.0
512,prefix:punctuation:plen128,14.589285087240647,128,512,128,128.0
512,prefix:random_words:plen128,14.612577345038119,128,512,128,128.0
512,prefix:instruction:plen128,14.749389422718998,128,512,128,128.0
512,prefix:whitespace:plen256,22.401410939239256,128,640,128,256.0
512,prefix:punctuation:plen256,14.612107024766916,128,640,128,256.0
512,prefix:random_words:plen256,14.683209581341828,128,640,128,256.0
512,prefix:instruction:plen256,14.778020618502941,128,640,128,256.0
512,sinkpos0:eos,14.45074670092661,128,384,128,
512,sinkpos1:eos,14.54074901190736,128,384,128,
512,sinkpos0:exclamation,14.43414632408909,128,384,128,
512,sinkpos1:exclamation,14.469815371872311,128,384,128,
512,baseline,8.961463578102364,128,384,128,
512,prefix:whitespace:plen10,9.25963485736951,128,394,128,10.0
512,prefix:punctuation:plen10,8.965374371517361,128,394,128,10.0
512,prefix:random_words:plen10,8.871991009394888,128,394,128,10.0
512,prefix:instruction:plen10,9.01349876274102,128,394,128,10.0
512,prefix:whitespace:plen32,9.9633820607792,128,416,128,32.0
512,prefix:punctuation:plen32,8.981482150838335,128,416,128,32.0
512,prefix:random_words:plen32,8.897908845889448,128,416,128,32.0
512,prefix:instruction:plen32,9.068367519689359,128,416,128,32.0
512,prefix:whitespace:plen64,10.893028913661597,128,448,128,64.0
512,prefix:punctuation:plen64,8.980231688203169,128,448,128,64.0
512,prefix:random_words:plen64,8.929088923031253,128,448,128,64.0
512,prefix:instruction:plen64,9.08785135056219,128,448,128,64.0
512,prefix:whitespace:plen128,12.395257716137836,128,512,128,128.0
512,prefix:punctuation:plen128,8.986648577750048,128,512,128,128.0
512,prefix:random_words:plen128,8.945236011738881,128,512,128,128.0
512,prefix:instruction:plen128,9.072342270215342,128,512,128,128.0
512,prefix:whitespace:plen256,14.752199396602073,128,640,128,256.0
512,prefix:punctuation:plen256,9.001388775538524,128,640,128,256.0
512,prefix:random_words:plen256,8.962455005787916,128,640,128,256.0
512,prefix:instruction:plen256,9.058207175411708,128,640,128,256.0
512,sinkpos0:eos,8.909597091855044,128,384,128,
512,sinkpos1:eos,8.90249018532739,128,384,128,
512,sinkpos0:exclamation,8.886969014372164,128,384,128,
512,sinkpos1:exclamation,8.938104939180686,128,384,128,
512,baseline,8.06360606377388,128,384,128,
512,prefix:whitespace:plen10,8.058317041948657,128,394,128,10.0
512,prefix:punctuation:plen10,8.039798266937986,128,394,128,10.0
512,prefix:random_words:plen10,8.111682847289293,128,394,128,10.0
512,prefix:instruction:plen10,8.138277904773812,128,394,128,10.0
512,prefix:whitespace:plen32,8.370159075103325,128,416,128,32.0
512,prefix:punctuation:plen32,8.002913097328792,128,416,128,32.0
512,prefix:random_words:plen32,8.156601508966675,128,416,128,32.0
512,prefix:instruction:plen32,8.174097133097222,128,416,128,32.0
512,prefix:whitespace:plen64,9.000126958174537,128,448,128,64.0
512,prefix:punctuation:plen64,8.007029804901611,128,448,128,64.0
512,prefix:random_words:plen64,8.169374469448865,128,448,128,64.0
512,prefix:instruction:plen64,8.235907682599095,128,448,128,64.0
512,prefix:whitespace:plen128,9.591228654828273,128,512,128,128.0
512,prefix:punctuation:plen128,8.022234331860513,128,512,128,128.0
512,prefix:random_words:plen128,8.204757387111977,128,512,128,128.0
512,prefix:instruction:plen128,8.198632960248702,128,512,128,128.0
512,prefix:whitespace:plen256,11.413349706032701,128,640,128,256.0
512,prefix:punctuation:plen256,8.057006854266385,128,640,128,256.0
512,prefix:random_words:plen256,8.209866528182676,128,640,128,256.0
512,prefix:instruction:plen256,8.212740471848889,128,640,128,256.0
512,sinkpos0:eos,8.033540313157085,128,384,128,
512,sinkpos1:eos,8.059662030929525,128,384,128,
512,sinkpos0:exclamation,8.05485568854965,128,384,128,
512,sinkpos1:exclamation,8.060778542269434,128,384,128,
512,baseline,5.182568309097557,128,384,128,
512,prefix:whitespace:plen10,5.061178273651257,128,394,128,10.0
512,prefix:punctuation:plen10,5.175076601351208,128,394,128,10.0
512,prefix:random_words:plen10,5.194691548177932,128,394,128,10.0
512,prefix:instruction:plen10,5.207444643335184,128,394,128,10.0
512,prefix:whitespace:plen32,5.18324176606241,128,416,128,32.0
512,prefix:punctuation:plen32,5.170085681700253,128,416,128,32.0
512,prefix:random_words:plen32,5.187161909725051,128,416,128,32.0
512,prefix:instruction:plen32,5.2490248246700295,128,416,128,32.0
512,prefix:whitespace:plen64,5.362361718418825,128,448,128,64.0
512,prefix:punctuation:plen64,5.1531995865966715,128,448,128,64.0
512,prefix:random_words:plen64,5.191461896680606,128,448,128,64.0
512,prefix:instruction:plen64,5.2327572613967375,128,448,128,64.0
512,prefix:whitespace:plen128,5.844164040886008,128,512,128,128.0
512,prefix:punctuation:plen128,5.144666531886428,128,512,128,128.0
512,prefix:random_words:plen128,5.196752839304419,128,512,128,128.0
512,prefix:instruction:plen128,5.218404161397957,128,512,128,128.0
512,prefix:whitespace:plen256,7.131248758604075,128,640,128,256.0
512,prefix:punctuation:plen256,5.129130817255446,128,640,128,256.0
512,prefix:random_words:plen256,5.2018482551800735,128,640,128,256.0
512,prefix:instruction:plen256,5.19944650895471,128,640,128,256.0
512,sinkpos0:eos,5.196908336435464,128,384,128,
512,sinkpos1:eos,5.2110370697736155,128,384,128,
512,sinkpos0:exclamation,5.1905064485848165,128,384,128,
512,sinkpos1:exclamation,5.1862424930407505,128,384,128,
512,baseline,8.27867939354032,128,384,128,
512,prefix:whitespace:plen10,8.816330156883142,128,394,128,10.0
512,prefix:punctuation:plen10,8.306748782287848,128,394,128,10.0
512,prefix:random_words:plen10,8.332008564605363,128,394,128,10.0
512,prefix:instruction:plen10,8.350374155437585,128,394,128,10.0
512,prefix:whitespace:plen32,9.675618967857064,128,416,128,32.0
512,prefix:punctuation:plen32,8.307929234167485,128,416,128,32.0
512,prefix:random_words:plen32,8.376379679565892,128,416,128,32.0
512,prefix:instruction:plen32,8.340845251350627,128,416,128,32.0
512,prefix:whitespace:plen64,10.73838127004709,128,448,128,64.0
512,prefix:punctuation:plen64,8.297073818850658,128,448,128,64.0
512,prefix:random_words:plen64,8.36490829977978,128,448,128,64.0
512,prefix:instruction:plen64,8.358207975864913,128,448,128,64.0
512,prefix:whitespace:plen128,12.260315734651146,128,512,128,128.0
512,prefix:punctuation:plen128,8.309935991115882,128,512,128,128.0
512,prefix:random_words:plen128,8.386575004493757,128,512,128,128.0
512,prefix:instruction:plen128,8.353299276747467,128,512,128,128.0
512,prefix:whitespace:plen256,14.345713614506124,128,640,128,256.0
512,prefix:punctuation:plen256,8.309359469364352,128,640,128,256.0
512,prefix:random_words:plen256,8.394058528087145,128,640,128,256.0
512,prefix:instruction:plen256,8.318045210870146,128,640,128,256.0
512,sinkpos0:eos,8.270103768839817,128,384,128,
512,sinkpos1:eos,8.271511715596581,128,384,128,
512,sinkpos0:exclamation,8.269461004496389,128,384,128,
512,sinkpos1:exclamation,8.252563993330789,128,384,128,
512,baseline,10.571842647900088,128,384,128,
512,prefix:whitespace:plen10,11.310553058503316,128,394,128,10.0
512,prefix:punctuation:plen10,10.535217493992615,128,394,128,10.0
512,prefix:random_words:plen10,10.575525774463241,128,394,128,10.0
512,prefix:instruction:plen10,10.59179627675702,128,394,128,10.0
512,prefix:whitespace:plen32,12.356621884273379,128,416,128,32.0
512,prefix:punctuation:plen32,10.54384400438433,128,416,128,32.0
512,prefix:random_words:plen32,10.575626631017297,128,416,128,32.0
512,prefix:instruction:plen32,10.597949648046018,128,416,128,32.0
512,prefix:whitespace:plen64,13.276074263063625,128,448,128,64.0
512,prefix:punctuation:plen64,10.539571328205549,128,448,128,64.0
512,prefix:random_words:plen64,10.58269402673756,128,448,128,64.0
512,prefix:instruction:plen64,10.55210271494597,128,448,128,64.0
512,prefix:whitespace:plen128,14.557760066931788,128,512,128,128.0
512,prefix:punctuation:plen128,10.54449511119838,128,512,128,128.0
512,prefix:random_words:plen128,10.608792413469802,128,512,128,128.0
512,prefix:instruction:plen128,10.555897249581946,128,512,128,128.0
512,prefix:whitespace:plen256,18.16426609279323,128,640,128,256.0
512,prefix:punctuation:plen256,10.561941629026418,128,640,128,256.0
512,prefix:random_words:plen256,10.650222641003156,128,640,128,256.0
512,prefix:instruction:plen256,10.524020857530674,128,640,128,256.0
512,sinkpos0:eos,10.59936219435911,128,384,128,
512,sinkpos1:eos,10.598033031061222,128,384,128,
512,sinkpos0:exclamation,10.600317475486774,128,384,128,
512,sinkpos1:exclamation,10.576516731806686,128,384,128,
512,baseline,9.511898127152751,128,384,128,
512,prefix:whitespace:plen10,9.823501640056113,128,394,128,10.0
512,prefix:punctuation:plen10,9.475754529618934,128,394,128,10.0
512,prefix:random_words:plen10,9.451909399820906,128,394,128,10.0
512,prefix:instruction:plen10,9.57630794465645,128,394,128,10.0
512,prefix:whitespace:plen32,10.650133768990738,128,416,128,32.0
512,prefix:punctuation:plen32,9.51821835365114,128,416,128,32.0
512,prefix:random_words:plen32,9.47313648327034,128,416,128,32.0
512,prefix:instruction:plen32,9.599029564934563,128,416,128,32.0
512,prefix:whitespace:plen64,11.989453468356702,128,448,128,64.0
512,prefix:punctuation:plen64,9.55867073795004,128,448,128,64.0
512,prefix:random_words:plen64,9.499267996716224,128,448,128,64.0
512,prefix:instruction:plen64,9.60135962924365,128,448,128,64.0
512,prefix:whitespace:plen128,13.772334436677053,128,512,128,128.0
512,prefix:punctuation:plen128,9.59344246212011,128,512,128,128.0
512,prefix:random_words:plen128,9.530632815573567,128,512,128,128.0
512,prefix:instruction:plen128,9.59867484050561,128,512,128,128.0
512,prefix:whitespace:plen256,16.421130719805674,128,640,128,256.0
512,prefix:punctuation:plen256,9.621990913777347,128,640,128,256.0
512,prefix:random_words:plen256,9.56421934782221,128,640,128,256.0
512,prefix:instruction:plen256,9.558233186743344,128,640,128,256.0
512,sinkpos0:eos,9.522946521378072,128,384,128,
512,sinkpos1:eos,9.478420755849715,128,384,128,
512,sinkpos0:exclamation,9.475158120663119,128,384,128,
512,sinkpos1:exclamation,9.472605733780098,128,384,128,
512,baseline,16.274518635558728,128,384,128,
512,prefix:whitespace:plen10,17.943638329074766,128,394,128,10.0
512,prefix:punctuation:plen10,16.40754310800864,128,394,128,10.0
512,prefix:random_words:plen10,16.331411568934822,128,394,128,10.0
512,prefix:instruction:plen10,16.282587462018498,128,394,128,10.0
512,prefix:whitespace:plen32,18.9640246532354,128,416,128,32.0
512,prefix:punctuation:plen32,16.438605283940063,128,416,128,32.0
512,prefix:random_words:plen32,16.343630712189313,128,416,128,32.0
512,prefix:instruction:plen32,16.393267110066606,128,416,128,32.0
512,prefix:whitespace:plen64,19.76506145082458,128,448,128,64.0
512,prefix:punctuation:plen64,16.465858931397243,128,448,128,64.0
512,prefix:random_words:plen64,16.357602185355482,128,448,128,64.0
512,prefix:instruction:plen64,16.43275485676885,128,448,128,64.0
512,prefix:whitespace:plen128,21.684302911943732,128,512,128,128.0
512,prefix:punctuation:plen128,16.465984556410547,128,512,128,128.0
512,prefix:random_words:plen128,16.373510037292856,128,512,128,128.0
512,prefix:instruction:plen128,16.530848366238413,128,512,128,128.0
512,prefix:whitespace:plen256,25.889595289763076,128,640,128,256.0
512,prefix:punctuation:plen256,16.513063145368843,128,640,128,256.0
512,prefix:random_words:plen256,16.3978171882057,128,640,128,256.0
512,prefix:instruction:plen256,16.51004766260834,128,640,128,256.0
512,sinkpos0:eos,16.37714483099846,128,384,128,
512,sinkpos1:eos,16.466436029213554,128,384,128,
512,sinkpos0:exclamation,16.376203845673018,128,384,128,
512,sinkpos1:exclamation,16.446720172883968,128,384,128,
512,baseline,8.546172259895238,128,384,128,
512,prefix:whitespace:plen10,8.730006956376695,128,394,128,10.0
512,prefix:punctuation:plen10,8.530369262068682,128,394,128,10.0
512,prefix:random_words:plen10,8.594316497176816,128,394,128,10.0
512,prefix:instruction:plen10,8.53540846883706,128,394,128,10.0
512,prefix:whitespace:plen32,9.059643453116273,128,416,128,32.0
512,prefix:punctuation:plen32,8.54700566512359,128,416,128,32.0
512,prefix:random_words:plen32,8.573791176429372,128,416,128,32.0
512,prefix:instruction:plen32,8.596298151855635,128,416,128,32.0
512,prefix:whitespace:plen64,9.353279886256034,128,448,128,64.0
512,prefix:punctuation:plen64,8.54607038219013,128,448,128,64.0
512,prefix:random_words:plen64,8.558832877425912,128,448,128,64.0
512,prefix:instruction:plen64,8.625672717963539,128,448,128,64.0
512,prefix:whitespace:plen128,10.361859054867633,128,512,128,128.0
512,prefix:punctuation:plen128,8.55822888564566,128,512,128,128.0
512,prefix:random_words:plen128,8.522719510316524,128,512,128,128.0
512,prefix:instruction:plen128,8.613703853401056,128,512,128,128.0
512,prefix:whitespace:plen256,13.075914270624809,128,640,128,256.0
512,prefix:punctuation:plen256,8.56549798055482,128,640,128,256.0
512,prefix:random_words:plen256,8.501144940842039,128,640,128,256.0
512,prefix:instruction:plen256,8.597304523699933,128,640,128,256.0
512,sinkpos0:eos,8.543442357223405,128,384,128,
512,sinkpos1:eos,8.539176085048988,128,384,128,
512,sinkpos0:exclamation,8.516396319967807,128,384,128,
512,sinkpos1:exclamation,8.542971842725745,128,384,128,
512,baseline,12.386238591047551,128,384,128,
512,prefix:whitespace:plen10,12.443397568661188,128,394,128,10.0
512,prefix:punctuation:plen10,12.31378710812316,128,394,128,10.0
512,prefix:random_words:plen10,12.334631548615274,128,394,128,10.0
512,prefix:instruction:plen10,12.277960480551673,128,394,128,10.0
512,prefix:whitespace:plen32,13.419156341115476,128,416,128,32.0
512,prefix:punctuation:plen32,12.293467358654835,128,416,128,32.0
512,prefix:random_words:plen32,12.29590032191981,128,416,128,32.0
512,prefix:instruction:plen32,12.332129177148444,128,416,128,32.0
512,prefix:whitespace:plen64,14.363496426182824,128,448,128,64.0
512,prefix:punctuation:plen64,12.278575227658422,128,448,128,64.0
512,prefix:random_words:plen64,12.24729153529363,128,448,128,64.0
512,prefix:instruction:plen64,12.34351597882265,128,448,128,64.0
512,prefix:whitespace:plen128,16.23393641209357,128,512,128,128.0
512,prefix:punctuation:plen128,12.267649029256754,128,512,128,128.0
512,prefix:random_words:plen128,12.313966195398605,128,512,128,128.0
512,prefix:instruction:plen128,12.452853184072506,128,512,128,128.0
512,prefix:whitespace:plen256,19.226949118329937,128,640,128,256.0
512,prefix:punctuation:plen256,12.25867306977904,128,640,128,256.0
512,prefix:random_words:plen256,12.349576945947476,128,640,128,256.0
512,prefix:instruction:plen256,12.3813462552087,128,640,128,256.0
512,sinkpos0:eos,12.337649183949454,128,384,128,
512,sinkpos1:eos,12.342018121628499,128,384,128,
512,sinkpos0:exclamation,12.34007323847801,128,384,128,
512,sinkpos1:exclamation,12.337760962397743,128,384,128,
512,baseline,8.349918255369166,128,384,128,
512,prefix:whitespace:plen10,8.596037867113012,128,394,128,10.0
512,prefix:punctuation:plen10,8.31447625900277,128,394,128,10.0
512,prefix:random_words:plen10,8.352078526347034,128,394,128,10.0
512,prefix:instruction:plen10,8.25239675203601,128,394,128,10.0
512,prefix:whitespace:plen32,9.082485987884708,128,416,128,32.0
512,prefix:punctuation:plen32,8.294146634028637,128,416,128,32.0
512,prefix:random_words:plen32,8.351959049759913,128,416,128,32.0
512,prefix:instruction:plen32,8.286562517977515,128,416,128,32.0
512,prefix:whitespace:plen64,9.65385530845234,128,448,128,64.0
512,prefix:punctuation:plen64,8.283301327937837,128,448,128,64.0
512,prefix:random_words:plen64,8.345408376110683,128,448,128,64.0
512,prefix:instruction:plen64,8.27650061505598,128,448,128,64.0
512,prefix:whitespace:plen128,10.691322694631381,128,512,128,128.0
512,prefix:punctuation:plen128,8.26295533591314,128,512,128,128.0
512,prefix:random_words:plen128,8.35543452523425,128,512,128,128.0
512,prefix:instruction:plen128,8.251635355100913,128,512,128,128.0
512,prefix:whitespace:plen256,12.546205008110173,128,640,128,256.0
512,prefix:punctuation:plen256,8.261712332869092,128,640,128,256.0
512,prefix:random_words:plen256,8.340988432677639,128,640,128,256.0
512,prefix:instruction:plen256,8.280760030644979,128,640,128,256.0
512,sinkpos0:eos,8.300581867276964,128,384,128,
